file,bytes,sha1,sheetId,title,records,decodedRecords,unknownRecords,recordBytes,residualBytes,unresolvedFields,engineeringObjects,functionBlocks,junctions,ioObjects,deviceTags,loopTags,irefs,orefs,connections,danglingWires,descriptions,parameters,specEntries,fcDecoded,unresolvedXrefs,trailerClean,warnings,coverage
21210G2A.CAD,2214,187173b161fe,21210G2,MILL EXPANSION,59,59,0,1762,0,16,65,10,4,2,4,4,2,2,16,0,27,33,4,4,0,true,1,1
21210G3A.CAD,1506,b2fc3063e403,21210G3,NO. 2 POWER BOILER,39,39,0,1150,0,4,39,6,1,1,1,1,1,0,4,0,26,14,3,3,0,true,1,1
21210G4A.CAD,1506,d1cc1975e2aa,21210G4,NO. 2 POWER BOILER,39,39,0,1150,0,4,39,6,1,1,1,1,1,0,4,0,26,14,3,3,0,true,1,1
21210G5A.CAD,1510,5d6a15c408f4,21210G5,NO. 2 POWER BOILER,39,39,0,1154,0,4,39,6,1,1,1,1,1,0,4,0,26,14,3,3,0,true,1,1
21210G6A.CAD,1510,1bb1a27b125e,21210G6,NO. 2 POWER BOILER,39,39,0,1154,0,4,39,6,1,1,1,1,1,0,4,0,26,14,3,3,0,true,1,1
21210H0A.CAD,3842,90a7de58cdfa,21210H0,START BNR OIL PUMP N0. 1,112,112,0,3290,0,41,124,26,8,2,7,7,5,2,39,0,37,56,15,15,0,true,3,1
21210H1A.CAD,4002,4a22cc0f2d4e,21210H1,MILL EXPANSION,113,113,0,3438,0,39,124,31,7,3,7,7,5,1,38,0,35,60,19,18,0,true,2,1
21210H2A.CAD,3902,795a986498d8,21210H2,START BNR OIL PUMP NO. 2,113,113,0,3350,0,41,125,27,8,2,7,7,5,2,39,0,37,56,15,15,0,true,3,1
21210H3A.CAD,4750,0cb5b8d5e3ad,21210H3,START BNR OIL PUMP NO. 2,133,133,0,4164,0,46,148,39,8,5,9,9,7,1,45,0,39,66,21,20,0,true,2,1
21210H4A.CAD,4008,87a8c2a5b96b,21210H4,LOAD BNR OIL PUMP NO. 1,116,116,0,3456,0,43,130,28,9,2,8,8,5,3,41,0,36,57,15,15,0,true,3,1
21210H5A.CAD,4956,86bd55017c68,21210H5,LOAD BNR OIL PUMP NO. 1,140,140,0,4374,0,48,157,40,9,5,10,10,7,2,47,0,42,67,21,20,0,true,2,1
21210H6A.CAD,4004,205a576c31cf,21210H6,LOAD BNR OIL PUMP NO. 2,116,116,0,3452,0,43,130,28,9,2,8,8,5,3,41,0,36,57,15,15,0,true,3,1
21210H7A.CAD,4124,a3725dd91e72,21210H7,LOAD BNR OIL PUMP NO. 2,118,118,0,3572,0,41,130,31,8,3,7,7,6,1,41,0,36,61,18,18,0,true,1,1
21210H8A.CAD,3958,9611d0454788,21210H8,WASTE OIL PUMP,112,112,0,3450,0,36,122,30,7,5,6,6,5,1,36,0,37,48,14,14,0,true,1,1
21210H9A.CAD,3772,23d2ab659750,21210H9,OIL TRANSFER PUMP NO.1,104,104,0,3266,0,33,116,29,6,5,7,7,5,2,32,0,35,47,13,13,0,true,2,1
21210I0A.CAD,3196,0ebcb5973878,21210I0,OIL TRANSFER PUMP NO. 2,88,88,0,2716,0,27,96,23,4,3,5,5,4,1,26,0,33,41,11,11,0,true,2,1
21210I1A.CAD,2642,fa77f5e1683c,21210I1,NO 1 FUEL OIL HEATER,71,71,0,2186,0,18,77,18,2,2,4,4,3,1,18,0,31,35,9,9,0,true,1,1
21210I2A.CAD,2650,6336dd9ada7b,21210I2,NO 2 FUEL OIL HEATER,71,71,0,2194,0,18,77,18,2,2,4,4,3,1,18,0,31,35,9,9,0,true,1,1
21210I3A.CAD,2642,d14c279f8feb,21210I3,NO 3 FUEL OIL HEATER,71,71,0,2186,0,18,77,18,2,2,4,4,3,1,18,0,31,35,9,9,0,true,1,1
21210I4A.CAD,2642,86a4e48fd27d,21210I4,NO 4 FUEL OIL HEATER,71,71,0,2186,0,18,77,18,2,2,4,4,3,1,18,0,31,35,9,9,0,true,1,1
21210I5A.CAD,2642,d2ce6c34662b,21210I5,NO 5 FUEL OIL HEATER,71,71,0,2186,0,18,77,18,2,2,4,4,3,1,18,0,31,35,9,9,0,true,1,1
21210I6A.CAD,4770,89bdfdc177d4,21210I6,MILL EXPANSION,135,135,0,4194,0,47,155,38,11,4,11,11,7,4,47,0,37,61,19,19,2,true,1,1
21210I7A.CAD,4898,a8176c8ec2c1,21210I7,MILL EXPANSION,138,138,0,4290,0,50,160,40,10,4,12,12,9,3,50,0,36,71,22,22,1,true,1,1
21210I8A.CAD,1578,ca9329c4b510,21210I8,MILL EXPANSION,39,39,0,1206,0,5,41,8,0,2,2,2,1,1,4,0,25,15,2,2,0,true,2,1
21210I9A.CAD,1808,edf1ce1cd5f2,21210I9,MILL EXPANSION,47,47,0,1406,0,9,49,9,3,2,2,2,1,1,8,0,25,21,3,3,0,true,2,1
21210K1A.CAD,2864,7709785fdc75,21210K1,MILL EXPANSION,77,77,0,2416,0,21,87,20,5,3,6,6,4,2,21,0,29,35,8,8,0,true,1,1
21210K2A.CAD,1974,a797ed67ccf0,21210K2,MILL EXPANSION,52,52,0,1550,0,12,56,7,3,3,3,3,2,1,12,0,28,24,2,2,0,true,1,1
21210K3A.CAD,1628,c667ff629104,21210K3,MILL EXPANSION,42,42,0,1256,0,6,44,8,1,1,2,2,1,1,6,0,25,16,4,4,0,true,1,1
21210K4A.CAD,2112,2bd839a02a77,21210K4,NO. 1 SHREDDED PEAT XFER CONVEYOR,55,55,0,1766,0,10,61,13,1,2,4,4,3,1,9,0,30,14,4,4,0,true,2,1
21210K5A.CAD,1304,d5a0cc79573f,21210K5,NO1 SHRD PEAT XFER CONV PC,33,33,0,996,0,1,33,4,0,1,1,1,1,0,1,0,26,3,1,1,0,true,1,1
21210K6A.CAD,2156,f06629a4726a,21210K6,NO. 2 SHREDDED PEAT XFER CONVEYOR,56,56,0,1810,0,10,62,13,1,2,4,4,3,1,9,0,31,14,4,4,0,true,2,1
21210K7A.CAD,1306,3ca9d356b249,21210K7,NO2 SHRD PEAT XFER CONV PC,33,33,0,998,0,1,33,4,0,1,1,1,1,0,1,0,26,3,1,1,0,true,1,1
21210K8A.CAD,2116,f61a2c2a1312,21210K8,NO. 3 SHREDDED PEAT XFER CONVEYOR,55,55,0,1770,0,10,61,13,1,2,4,4,3,1,9,0,30,14,4,4,0,true,2,1
21210K9A.CAD,1306,6cbc9c1f6ed8,21210K9,NO2 SHRD PEAT XFER CONV PC,33,33,0,998,0,1,33,4,0,1,1,1,1,0,1,0,26,3,1,1,0,true,1,1
21210KOA.CAD,1954,33f3bc6b79c5,21210KOA,PEAT BIN SCREW FEEDER,51,51,0,1608,0,8,55,12,0,2,3,3,3,0,7,0,30,13,4,4,0,true,2,1
21210L0A.CAD,2116,5a441c155562,21210L0,NO. 4 SHREDDED PEAT XFER CONVEYOR,55,55,0,1770,0,10,61,13,1,2,4,4,3,1,9,0,30,14,4,4,0,true,2,1
21210L1A.CAD,1306,bb286abc428d,21210L1,NO4 SHRD PEAT XFER CONV PC,33,33,0,998,0,1,33,4,0,1,1,1,1,0,1,0,26,3,1,1,0,true,1,1
21210L2A.CAD,2188,03294aad152e,21210L2,COAL STORAGE BELT FEEDER,59,59,0,1842,0,10,65,13,1,2,4,4,3,1,9,0,34,14,4,4,0,true,2,1
21210L3A.CAD,2196,4668d6e5a5bd,21210L3,COAL SCREEN INFEED BELT CONVEYOR,59,59,0,1850,0,10,65,13,1,2,4,4,3,1,9,0,34,14,4,4,0,true,2,1
21210L4A.CAD,2190,63cc5c840519,21210L4,COAL CRUSHER ROLLER SCREEN,59,59,0,1844,0,10,65,13,1,2,4,4,3,1,9,0,34,14,4,4,0,true,2,1
21210L5A.CAD,2176,6beeac6b666c,21210L5,COAL CRUSHER,59,59,0,1830,0,10,65,13,1,2,4,4,3,1,9,0,34,14,4,4,0,true,2,1
21210L6A.CAD,2200,8ec75577ecaa,21210L6,NO. 1 CRUSHED COAL XFER CONVEYOR,59,59,0,1854,0,10,65,13,1,2,4,4,3,1,9,0,34,14,4,4,0,true,2,1
21210L7A.CAD,2196,f2314e996467,21210L7,NO.2 CRUSHED COAL XFER CONVEYOR,59,59,0,1850,0,10,65,13,1,2,4,4,3,1,9,0,34,14,4,4,0,true,2,1
21210L8A.CAD,2192,9ee93e42474c,21210L8,SAND BIN BUCKET ELEVATOR,59,59,0,1846,0,10,65,13,1,2,4,4,3,1,9,0,34,14,4,4,0,true,2,1
21210L9A.CAD,2422,6f1d918b1afc,21210L9,PEAT BIN SCREW FEEDER POSITION,64,64,0,2084,0,4,70,16,0,4,4,4,4,0,4,0,42,12,4,4,0,true,1,1
21210M0A.CAD,1398,a0b1857a5f7a,21210M0,PEAT SCREW FEEDER HYDR OIL LEVEL,37,37,0,1090,0,1,37,4,0,1,1,1,1,0,1,0,30,3,1,1,0,true,1,1
21210M1A.CAD,1746,852b1c7e122b,21210M1,PEAT SCREW FEEDER HYDR UNIT TEMP.,46,46,0,1428,0,2,48,8,0,2,2,2,2,0,2,0,34,6,2,2,0,true,1,1
21210M2A.CAD,1348,632ae8b181b3,21210M2,MILL EXPANSION,36,36,0,1040,0,1,36,4,0,1,1,1,1,0,1,0,29,4,1,1,0,true,1,1
21210M3A.CAD,1398,7c4b5796c6b9,21210M3,PEAT SHREDDER OUTFEED BELT LEVEL,37,37,0,1090,0,1,37,4,0,1,1,1,1,0,1,0,30,3,1,1,0,true,1,1
21210M4A.CAD,2708,7bec89a077d7,21210M4,SHREDDED PEAT WEIGHT,76,76,0,2220,0,20,82,15,5,1,4,4,4,0,19,0,35,43,8,8,0,true,2,1
21210M5A.CAD,3166,a2215b323254,21210M5,COAL WEIGHTOMETER,87,87,0,2648,0,26,98,20,5,2,7,7,4,2,24,0,36,51,11,10,0,true,3,1
21210M6A.CAD,2404,24af33645ee1,21210M6,BARK WEIGHTOMETER,66,66,0,1936,0,15,70,13,3,1,3,3,3,0,14,0,34,37,7,7,0,true,2,1
21210N0A.CAD,3730,52d7fcb04eb9,21210N0,MILL EXPANSION,111,111,0,3146,0,43,121,26,10,6,6,6,4,2,42,0,31,61,17,17,0,true,2,1
21210N1A.CAD,1890,89d9415bfbf7,21210N1,MILL EXPANSION,52,52,0,1568,0,9,56,10,2,2,3,3,2,1,8,0,30,9,2,2,0,true,2,1
21210N2A.CAD,2278,630a2f0449e4,21210N2,PEAT BIN SCREW FEEDER HYDR UNIT,63,63,0,1954,0,13,69,12,3,3,4,4,3,1,12,0,34,6,1,1,1,true,2,1
21210N3A.CAD,3114,83895152dd51,21210N3,PEAT BIN SCREW FEEDER HYDR UNIT,84,84,0,2622,0,21,92,22,3,4,5,5,3,2,21,0,36,42,11,11,0,true,1,1
21210N4A.CAD,3434,919c01e32cda,21210N4,PEAT BIN SCREW FEEDER,95,95,0,2938,0,30,105,26,5,3,6,6,3,3,28,0,34,44,12,12,0,true,2,1
21210N5A.CAD,2464,b589dbf7b2d9,21210N5,NO. 1 SHREDDED PEAT XFER CONVEYOR,65,65,0,2132,0,9,73,16,2,4,5,5,4,1,9,0,36,13,3,3,0,true,1,1
21210N6A.CAD,3566,2409d14049d5,21210N6,NO. 1 SHREDDED PEAT XFER CONVEYOR,100,100,0,3082,0,30,112,24,6,4,7,7,4,3,30,0,38,43,11,11,0,true,1,1
21210N7A.CAD,3506,3f46d50ad7fa,21210N7,NO. 2 SHREDDED PEAT XFER VONVEYOR,96,96,0,3142,0,15,108,24,4,6,7,7,6,1,15,0,51,18,5,5,0,true,1,1
21210N8A.CAD,3442,78c01c574e13,21210N8,NO. 2 SHREDDED PEAT XFER CONVEYOR,95,95,0,2972,0,27,107,23,5,4,7,7,4,3,27,0,38,41,10,10,0,true,1,1
21210N9A.CAD,2862,a0be49c284cc,21210N9,NO. 3 SHREDDED PEAT XFER CONVEYOR,79,79,0,2488,0,16,87,20,3,4,5,5,4,1,15,0,39,20,6,6,0,true,2,1
21210O0A.CAD,3482,7fb508a30acc,21210O0,NO. 3 SHREDDED PEAT XFER CONVEYOR,97,97,0,3012,0,28,109,23,6,3,7,7,4,3,28,0,38,41,10,10,0,true,1,1
21210O1A.CAD,2326,d83d39b71e9c,21210O1,NO. 4 SHREDDED PEAT XFER CONVEYOR,63,63,0,1994,0,10,69,14,2,3,4,4,3,1,9,0,36,12,3,3,0,true,2,1
21210O2A.CAD,7170,0606020459c9,21210O2,NO. 4 SHREDDED PEAT XFER CONVEYOR,214,214,0,6326,0,92,238,55,22,6,13,13,9,4,92,0,43,128,35,35,0,true,1,1
21210O3A.CAD,3760,49437af63e0a,21210O3,NO. 4 SHREDDED PEAT XFER CONVEYOR,112,112,0,3126,0,34,118,25,8,0,4,4,1,3,34,0,43,82,21,21,0,true,1,1
21210O4A.CAD,2588,d5ba77d7c0f9,21210O4,COAL STORAGE BELT FEEDER,70,70,0,2246,0,11,78,17,3,4,5,5,4,1,11,0,37,15,4,4,0,true,1,1
21210O5A.CAD,3594,565423834603,21210O5,COAL STORAGE BELT FEEDER,101,101,0,3110,0,30,113,24,6,4,7,7,4,3,30,0,39,43,11,11,0,true,1,1
21210O6A.CAD,2872,ec0f0c7dd9ea,21210O6,COAL SCREEN INFEED BELT CONVEYOR,79,79,0,2508,0,19,90,18,5,4,7,7,4,2,17,0,37,15,5,4,0,true,3,1
21210O7A.CAD,3572,3b42c65ceb7f,21210O7,COAL SCREEN INFEED BELT CONVEYOR,100,100,0,3088,0,30,112,24,6,4,7,7,4,3,30,0,38,43,11,11,0,true,1,1
21210O8A.CAD,3622,0aacb4a02992,21210O8,COAL CRUSHER ROLLER SCREEN,101,101,0,3138,0,30,113,24,6,5,7,7,4,3,30,0,39,43,11,11,0,true,1,1
21210O9A.CAD,3512,cf6dcc3bc24e,21210O9,COAL CRUSHER,99,99,0,3028,0,30,111,24,6,5,7,7,4,3,30,0,37,43,11,11,0,true,1,1
21210P0A.CAD,3856,9b2b044a6102,21210P0,NO. 1 CRUSHED COAL XFER CONVEYOR,105,105,0,3442,0,22,121,31,5,6,9,9,8,1,22,0,45,32,10,10,0,true,1,1
21210P1A.CAD,3346,60d910e5d7bc,21210P1,NO. 1 CRUSHED COAL XFER CONVEYOR,93,93,0,2876,0,26,103,22,5,3,6,6,4,2,26,0,38,40,10,10,0,true,1,1
21210P2A.CAD,2750,0bcfe15c3c55,21210P2,NO. 2 CRUSHED COAL XFER CONVEYOR,75,75,0,2356,0,14,82,18,3,4,5,5,3,1,13,0,39,21,8,7,0,true,2,1
21210P3A.CAD,3316,5a363c718489,21210P3,NO. 2 CRUSHED COAL XFER CONVEYOR,92,92,0,2846,0,26,102,22,5,3,6,6,4,2,26,0,37,40,10,10,0,true,1,1
21210P4A.CAD,3530,0ff1cca17dca,21210P4,NO. 1 BARK XFER CHAIN CONVEYOR,100,100,0,3106,0,27,110,28,5,5,6,6,5,1,26,0,39,34,11,11,0,true,2,1
21210P5A.CAD,2984,06baedfeb933,21210P5,NO. 1 BARK XFER CHAIN CONVEYOR,83,83,0,2524,0,22,89,19,4,3,4,4,3,1,22,0,36,35,9,9,0,true,1,1
21210P6A.CAD,3596,234dbc491cea,21210P6,NO. 2 BARK XFER CHAIN CONVEYOR,99,99,0,3162,0,25,113,29,4,4,8,8,6,2,24,0,40,40,12,12,1,true,2,1
21210P7A.CAD,3238,00726c243013,21210P7,NO. 2 BARK XFER CHAIN CONVEYOR,89,89,0,2778,0,25,99,21,5,3,6,6,3,3,25,0,36,37,9,9,0,true,1,1
21210P8A.CAD,2891,789172f49224,21210P8,NO. 3 BARK XFER CHAIN CONVEYOR,76,76,0,2326,0,21,82,19,3,3,4,4,3,1,14,0,38,26,9,9,0,true,3,1
21210P9A.CAD,2932,e6c482c9ebaa,21210P9,NO. 3 BARK XFER CHAIN CONVEYOR,79,79,0,2472,0,26,85,19,4,3,4,4,3,1,18,0,36,35,9,9,0,true,2,1
21210Q0A.CAD,2255,8f6c8ab6cccf,21210Q0,BARK FLOW DIVIDING GATE,59,59,0,1806,0,15,63,12,2,2,3,3,3,0,9,0,34,16,5,5,0,true,2,1
21210Q1A.CAD,4773,8706d3ec198e,21210Q1,BARK FLOW DIVIDING GATE,125,125,0,3966,0,46,139,37,8,7,8,8,5,3,33,0,45,65,18,18,0,true,3,1
21210Q2A.CAD,5112,3f0a57b99fd9,21210Q2,NO. 2 BARK XFER CHAIN CONVEYOR,150,150,0,4486,0,55,162,40,13,6,7,7,4,3,55,0,40,71,23,23,0,true,1,1
21210Q3A.CAD,3191,d13fb638510c,21210Q3,SAND SCREW FEEDER,83,83,0,2612,0,28,89,21,4,4,4,4,3,1,18,0,38,35,9,9,0,true,2,1
21210Q4A.CAD,3352,4dbe6f1244de,21210Q4,SAND BIN BUCKET ELEVATOR,93,93,0,2866,0,27,102,22,5,3,6,6,3,2,26,0,38,39,11,10,0,true,2,1
21210Q5A.CAD,1407,6c243c71aba8,21210Q5,MILL EXPANSION,37,37,0,1042,0,7,37,6,0,1,1,1,1,0,4,0,25,8,3,3,0,true,2,1
21210Q6A.CAD,4866,69d3d26bbbb2,21210Q6,TRAVEL TIME ALARM,134,134,0,4360,0,37,157,40,7,5,12,12,8,5,36,0,49,57,14,14,0,true,2,1
21210Q7Q.CAD,3870,51fe28b5c858,21210Q7,PEAT BIN SCREW FEEDER HYDR UNIT,111,111,0,3404,0,38,127,27,9,2,9,9,5,4,37,0,36,43,13,13,0,true,2,1
21210R1A.CAD,3550,c1bdfcd7552a,21210R1,MILL EXPANSION,97,97,0,3138,0,25,117,24,9,8,11,11,2,9,25,0,37,34,5,5,0,true,1,1
21210R2A.CAD,4234,5ac035426791,21210R2,MILL EXPANSION,121,121,0,3820,0,30,144,31,9,8,12,12,2,11,30,0,49,42,10,10,0,true,1,1
21210R3A.CAD,1896,89255e80db19,21210R3,MILL EXPANSION,48,48,0,1558,0,4,54,12,0,4,4,4,4,0,4,0,30,16,4,4,0,true,1,1
21210Z0A.CAD,3834,2e9a164c1a8d,21210Z0,MILL EXPANSION,102,102,0,3304,0,32,130,31,2,0,15,15,12,3,32,0,35,62,16,16,0,true,1,1
21210Z1A.CAD,4568,ef38fb73875b,21210Z1,MILL EXPANSION,97,97,0,2972,0,23,96,47,5,0,0,0,0,0,19,0,25,177,43,41,0,true,3,1
21210Z2A.CAD,3140,d9e519bbd895,21210Z2A,MILL EXPANSION,76,76,0,2416,0,25,88,25,7,4,9,9,4,0,19,0,24,74,20,15,0,true,3,1
21210Z3A.CAD,2484,07b0a58c8645,21210Z3,MILL EXPANSION,51,51,0,1446,0,6,50,19,2,0,0,0,0,0,5,0,24,109,18,18,0,true,2,1
21210Z4A.CAD,2128,9f1158b50e57,21210Z4,MILL EXPANSION,36,36,0,1006,0,1,35,11,0,0,0,0,0,0,0,0,24,96,11,11,0,true,1,1
2120500A.CAD,2786,da178ef14a0b,2120500,PLANT LOOP,85,85,0,2244,0,17,87,10,1,0,2,2,0,2,15,0,57,58,8,7,0,true,3,1
2120503A.CAD,3643,f0c691664d0e,2120503,DIGITAL INPUT SLAVE,67,67,0,2332,0,27,94,16,0,14,14,14,0,14,14,0,36,19,2,2,3,true,3,1
2120504A.CAD,2541,3b9f8a890710,2120504,DIGITAL INPUT SLAVE,63,63,0,2220,0,22,90,16,0,14,14,14,0,14,14,0,32,19,2,2,1,true,2,1
2120505A.CAD,2681,5664e9d7819d,2120505,DIGITAL INPUT SLAVE,68,68,0,2360,0,27,95,16,0,14,14,14,0,14,14,0,37,20,2,2,0,true,2,1
2120506A.CAD,2648,d8d297e0e146,2120506,DIGITAL INPUT SLAVE,66,66,0,2270,0,26,91,15,0,13,13,13,0,13,13,0,37,18,2,2,1,true,2,1
2120507A.CAD,2965,03075ba70041,2120507,DIGITAL INPUT SLAVE,58,58,0,2076,0,17,85,16,0,14,14,14,0,14,14,0,27,20,2,2,0,true,3,1
2120508A.CAD,3469,591d1f7bc273,2120508,DIGITAL INPUT SLAVE,68,68,0,2356,0,27,95,16,0,14,14,14,0,14,14,0,37,20,2,2,0,true,3,1
2120509A.CAD,3473,3f35c44db6eb,2120509,DIGITAL INPUT SLAVE,68,68,0,2358,0,28,95,16,0,14,14,14,0,14,14,0,37,19,2,2,1,true,3,1
2120510A.CAD,2883,580f56fb8bef,2120510,DIGITAL INPUT SLAVE,57,57,0,2050,0,17,84,16,0,14,14,14,0,14,14,0,26,20,2,2,0,true,3,1
2120511A.CAD,3739,6687273d449e,2120511,DIGITAL INPUT SLAVE,73,73,0,2498,0,33,100,16,0,14,14,14,0,14,14,0,42,18,2,2,2,true,3,1
2120512A.CAD,2911,a0d484cdc317,2120512,DIGITAL INPUT SLAVE,57,57,0,2050,0,17,84,16,0,14,14,14,0,14,14,0,26,18,2,2,2,true,3,1
2120515A.CAD,3637,a9a1d781ea79,2120515,DIGITAL INPUT SLAVE,70,70,0,2412,0,30,97,16,0,14,14,14,0,14,14,0,39,20,2,2,0,true,3,1
2120516A.CAD,2482,66ddb5344e95,2120516,DIGITAL INPUT SLAVE,61,61,0,2160,0,20,88,16,0,14,14,14,0,14,14,0,30,20,2,2,0,true,2,1
2120517A.CAD,2561,b42701fb455e,2120517,DIGITAL INPUT SLAVE,65,65,0,2240,0,25,90,15,0,13,13,13,0,13,13,0,36,18,2,2,1,true,2,1
2120518A.CAD,2540,f44b89ca6c16,2120518,DIGITAL INPUT SLAVE,63,63,0,2218,0,22,90,16,0,14,14,14,0,14,14,0,32,20,2,2,0,true,2,1
2120519A.CAD,3173,4485ac327a3f,2120519,DIGITAL INPUT SLAVE,64,64,0,2246,0,23,91,16,0,14,14,14,0,14,14,0,33,19,2,2,1,true,3,1
2120520A.CAD,2921,1992afd08d80,2120520,DIGITAL INPUT SLAVE,59,59,0,2106,0,19,86,16,0,14,14,14,0,14,14,0,28,19,2,2,1,true,3,1
2120521A.CAD,3083,f594f3f548d7,2120521,DIGITAL INPUT SLAVE,63,63,0,2218,0,23,90,16,0,14,14,14,0,14,14,0,32,15,2,2,5,true,3,1
2120522A.CAD,2371,6e6c1ec4ba65,2120522,DIGITAL INPUT SLAVE,57,57,0,2050,0,16,84,16,0,14,14,14,0,14,14,0,26,20,2,2,0,true,2,1
2120523A.CAD,3529,9c3082bab766,2120523,DIGITAL INPUT SLAVE,69,69,0,2386,0,29,96,16,0,14,14,14,0,14,14,0,38,18,2,2,2,true,3,1
2120524A.CAD,2254,962f2dac4780,2120524,DIGITAL INPUT SLAVE,54,54,0,1932,0,14,79,15,0,13,13,13,0,13,13,0,25,16,2,2,3,true,2,1
2120530A.CAD,2741,871bb2e750c3,2120530,DIGITAL INPUT SLAVE,55,55,0,1992,0,15,82,16,0,14,14,14,0,14,14,0,24,19,2,2,1,true,2,1
2120531A.CAD,2745,f4bd22062f7f,2120531,DIGITAL INPUT SLAVE,57,57,0,2048,0,17,84,16,0,14,14,14,0,14,14,0,26,20,2,2,0,true,3,1
2120532A.CAD,2341,5b9e28c6ec07,2120532,DIGITAL INPUT SLAVE,56,56,0,2020,0,15,83,16,0,14,14,14,0,14,14,0,25,19,2,2,1,true,2,1
2120533A.CAD,2455,47a589e09e4c,2120533,DIGITAL INPUT SLAVE,60,60,0,2134,0,19,87,16,0,14,14,14,0,14,14,0,29,20,2,2,0,true,2,1
2120534A.CAD,1295,133e3077741f,2120534,DIGITAL INPUT SLAVE,28,28,0,974,0,7,37,7,0,5,5,5,0,5,5,0,15,11,2,2,0,true,2,1
2120535A.CAD,688,94136308874e,2120535A,,6,6,0,198,0,1,6,3,0,0,0,0,0,0,1,0,2,22,2,2,0,true,1,1
2120538A.CAD,2452,6d9b10de0d8d,2120538,DIGITAL OUTPUT SLAVE,62,62,0,2098,0,12,85,14,0,12,12,12,12,0,12,0,35,20,2,2,0,true,1,1
2120539A.CAD,3311,42cda570428b,2120539,DIGITAL OUTPUT SLAVE,72,72,0,2472,0,16,101,17,0,15,15,15,15,0,15,0,39,23,2,2,0,true,2,1
2120540A.CAD,2738,e3c585bc483a,2120540,DIGITAL OUTPUT SLAVE,68,68,0,2384,0,15,97,17,0,15,15,15,15,0,15,0,35,23,2,2,0,true,1,1
2120541A.CAD,1962,b6e6861f489b,2120541,DIGITAL OUTPUT SLAVE,49,49,0,1608,0,8,64,10,0,6,8,8,8,0,8,0,30,16,2,2,0,true,1,1
2120542A.CAD,3061,ab4b5bf598c4,2120542,DIGITAL OUTPUT SLAVE,66,66,0,2240,0,14,91,15,0,13,13,13,13,0,13,0,37,21,2,2,0,true,2,1
2120543A.CAD,2733,00638ffb2935,2120543,DIGITAL OUTPUT SLAVE,60,60,0,2008,0,12,81,13,0,11,11,11,11,0,11,0,35,19,2,2,0,true,2,1
2120544A.CAD,2788,9077359f6dde,2120544,DIGITAL OUTPUT SLAVE,69,69,0,2434,0,16,100,18,0,16,16,16,16,0,16,0,34,24,2,2,0,true,1,1
2120545A.CAD,2439,85c22a18a08a,2120545,DIGITAL OUTPUT SLAVE,60,60,0,2086,0,14,85,15,0,13,13,13,13,0,13,0,31,21,2,2,0,true,2,1
2120546A.CAD,2466,d93808075f84,2120546,DIGITAL OUTPUT SLAVE,61,61,0,2112,0,13,86,15,0,12,13,13,13,0,13,0,32,21,2,2,0,true,1,1
2120547A.CAD,2905,3b39351ac60d,2120547,DIGITAL OUTPUT SLAVE,61,61,0,2036,0,12,82,13,0,11,11,11,11,0,11,0,36,19,2,2,0,true,2,1
2120548A.CAD,2447,ef840dd1995b,2120548,DIGITAL OUTPUT SLAVE,54,54,0,1778,0,10,71,11,0,9,9,9,9,0,9,0,33,17,2,2,0,true,2,1
2120549A.CAD,3324,6e5ec6fae3f6,2120549,NOT USED,78,78,0,2816,0,22,107,21,2,15,15,15,0,15,22,0,32,42,3,3,0,true,1,1
2120550A.CAD,3304,f1d7a7f54053,2120550,NOT USED,77,77,0,2796,0,22,106,21,2,15,15,15,0,15,22,0,31,40,3,3,1,true,1,1
2120551A.CAD,3755,36b6306d408a,2120551,NOT USED,75,75,0,2764,0,24,104,21,2,15,15,15,0,15,20,0,31,42,3,3,0,true,2,1
2120552A.CAD,3094,a60ad2a0d937,2120552,NOT USED,69,69,0,2586,0,22,98,21,2,15,15,15,0,15,22,0,23,17,3,3,13,true,1,1
2120553A.CAD,3062,8330c34541d0,2120553,NOT USED,67,67,0,2554,0,24,96,21,2,15,15,15,0,15,20,0,23,14,3,3,15,true,2,1
2120554A.CAD,3958,6455196c5144,2120554,NOT USED,101,101,0,3468,0,30,140,26,1,10,20,20,20,0,30,0,43,53,2,2,0,true,1,1
2120555A.CAD,4446,929729683bb1,2120555,NOT USED,111,111,0,3956,0,36,160,32,1,16,24,24,26,0,36,0,41,60,2,2,0,true,1,1
2120556A.CAD,4401,1481d11957ad,2120556,NOT USED,86,86,0,3072,0,35,115,21,2,15,15,15,0,15,20,0,42,42,3,3,3,true,3,1
2120557A.CAD,3384,c0638617169b,2120557,NOT USED,79,79,0,2876,0,28,108,21,2,15,15,15,0,15,20,0,35,43,3,3,0,true,3,1
2120559A.CAD,3979,5dc5d0c5a81b,2120559,NOT USED,79,79,0,2876,0,28,108,21,2,15,15,15,0,15,20,0,35,45,3,3,0,true,3,1
2120560A.CAD,3747,7dfd78b2385b,2120560,NOT USED,75,75,0,2764,0,24,104,21,2,15,15,15,0,15,20,0,31,39,3,3,2,true,2,1
2120561A.CAD,1415,ac5b4672a054,2120561,WHT LIQ MEASURING TANK LEVEL,33,33,0,986,0,5,33,4,0,1,1,1,1,0,1,0,26,4,1,1,0,true,2,1
2120562A.CAD,1455,add1a61c3372,2120562,MILL EXPANSION,34,34,0,1026,0,5,36,5,0,1,2,2,1,1,2,0,25,4,1,1,0,true,2,1
